███████▋| 38693/40000 [3:02:40<06:24,  3.40it/s, train/grad_norm=1.22, train/loss=0.0135, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38744/40000 [3:02:54<05:45,  3.64it/s, train/grad_norm=3.45, train/loss=0.0317, train/lr=4.84e-6] 
Steps:  97%|█████████▋| 38745/40000 [3:02:55<05:26,  3.84it/s, train/grad_norm=3.45, train/loss=0.0317, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38745/40000 [3:02:55<05:26,  3.84it/s, train/grad_norm=1.99, train/loss=0.0264, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38746/40000 [3:02:55<05:14,  3.99it/s, train/grad_norm=1.99, train/loss=0.0264, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38746/40000 [3:02:55<05:14,  3.99it/s, train/grad_norm=0.931, train/loss=0.018, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38747/40000 [3:02:55<05:05,  4.10it/s, train/grad_norm=0.931, train/loss=0.018, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38747/40000 [3:02:55<05:05,  4.10it/s, train/grad_norm=3.96, train/loss=0.0278, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38748/40000 [3:02:55<04:59,  4.18it/s, train/grad_norm=3.96, train/loss=0.0278, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38748/40000 [3:02:55<04:59,  4.18it/s, train/grad_norm=1.44, train/loss=0.0214, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38749/40000 [3:02:55<04:54,  4.25it/s, train/grad_norm=1.44, train/loss=0.0214, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38749/40000 [3:02:55<04:54,  4.25it/s, train/grad_norm=3.43, train/loss=0.0423, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38750/40000 [3:02:56<06:13,  3.35it/s, train/grad_norm=3.43, train/loss=0.0423, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38750/40000 [3:02:56<06:13,  3.35it/s, train/grad_norm=2.02, train/loss=0.0167, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38751/40000 [3:02:56<07:38,  2.73it/s, train/grad_norm=2.02, train/loss=0.0167, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38751/40000 [3:02:56<07:38,  2.73it/s, train/grad_norm=1.36, train/loss=0.0163, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38752/40000 [3:02:57<06:47,  3.07it/s, train/grad_norm=1.36, train/loss=0.0163, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38752/40000 [3:02:57<06:47,  3.07it/s, train/grad_norm=2.56, train/loss=0.021, train/lr=4.84e-6] 
Steps:  97%|█████████▋| 38753/40000 [3:02:57<06:09,  3.37it/s, train/grad_norm=2.56, train/loss=0.021, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38753/40000 [3:02:57<06:09,  3.37it/s, train/grad_norm=1.52, train/loss=0.0155, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38754/40000 [3:02:57<05:42,  3.63it/s, train/grad_norm=1.52, train/loss=0.0155, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38754/40000 [3:02:57<05:42,  3.63it/s, train/grad_norm=3.53, train/loss=0.0336, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38755/40000 [3:02:57<05:24,  3.84it/s, train/grad_norm=3.53, train/loss=0.0336, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38755/40000 [3:02:57<05:24,  3.84it/s, train/grad_norm=3.47, train/loss=0.0321, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38756/40000 [3:02:58<05:11,  3.99it/s, train/grad_norm=3.47, train/loss=0.0321, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38756/40000 [3:02:58<05:11,  3.99it/s, train/grad_norm=1.29, train/loss=0.0203, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38757/40000 [3:02:58<05:02,  4.11it/s, train/grad_norm=1.29, train/loss=0.0203, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38757/40000 [3:02:58<05:02,  4.11it/s, train/grad_norm=5.78, train/loss=0.0358, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38758/40000 [3:02:58<04:55,  4.20it/s, train/grad_norm=5.78, train/loss=0.0358, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38758/40000 [3:02:58<04:55,  4.20it/s, train/grad_norm=7.99, train/loss=0.03, train/lr=4.84e-6]  
Steps:  97%|█████████▋| 38759/40000 [3:02:58<04:51,  4.26it/s, train/grad_norm=7.99, train/loss=0.03, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38759/40000 [3:02:58<04:51,  4.26it/s, train/grad_norm=4.66, train/loss=0.0415, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38760/40000 [3:02:59<05:26,  3.80it/s, train/grad_norm=4.66, train/loss=0.0415, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38760/40000 [3:02:59<05:26,  3.80it/s, train/grad_norm=1.9, train/loss=0.0173, train/lr=4.84e-6] 
Steps:  97%|█████████▋| 38761/40000 [3:02:59<06:58,  2.96it/s, train/grad_norm=1.9, train/loss=0.0173, train/lr=4.84e-6]
Steps:  97%|█████████▋| 38761/40000 [3:02:59<06:58,  2.96it/s, train/grad_norm=1.99, train/loss=0.0191, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38762/40000 [3:02:59<06:21,  3.25it/s, train/grad_norm=1.99, train/loss=0.0191, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38762/40000 [3:02:59<06:21,  3.25it/s, train/grad_norm=5.99, train/loss=0.0256, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38763/40000 [3:03:00<05:52,  3.51it/s, train/grad_norm=5.99, train/loss=0.0256, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38763/40000 [3:03:00<05:52,  3.51it/s, train/grad_norm=2.81, train/loss=0.0177, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38764/40000 [3:03:00<05:33,  3.71it/s, train/grad_norm=2.81, train/loss=0.0177, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38764/40000 [3:03:00<05:33,  3.71it/s, train/grad_norm=1.52, train/loss=0.0337, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38765/40000 [3:03:00<05:18,  3.88it/s, train/grad_norm=1.52, train/loss=0.0337, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38765/40000 [3:03:00<05:18,  3.88it/s, train/grad_norm=1.39, train/loss=0.025, train/lr=4.85e-6] 
Steps:  97%|█████████▋| 38766/40000 [3:03:00<05:08,  4.00it/s, train/grad_norm=1.39, train/loss=0.025, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38766/40000 [3:03:00<05:08,  4.00it/s, train/grad_norm=1.07, train/loss=0.0176, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38767/40000 [3:03:00<05:02,  4.08it/s, train/grad_norm=1.07, train/loss=0.0176, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38767/40000 [3:03:00<05:02,  4.08it/s, train/grad_norm=3, train/loss=0.0318, train/lr=4.85e-6]   
Steps:  97%|█████████▋| 38768/40000 [3:03:01<04:58,  4.13it/s, train/grad_norm=3, train/loss=0.0318, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38768/40000 [3:03:01<04:58,  4.13it/s, train/grad_norm=3.51, train/loss=0.0285, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38769/40000 [3:03:01<04:53,  4.19it/s, train/grad_norm=3.51, train/loss=0.0285, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38769/40000 [3:03:01<04:53,  4.19it/s, train/grad_norm=5.95, train/loss=0.0489, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38770/40000 [3:03:01<06:15,  3.28it/s, train/grad_norm=5.95, train/loss=0.0489, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38770/40000 [3:03:01<06:15,  3.28it/s, train/grad_norm=1.75, train/loss=0.0198, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38771/40000 [3:03:02<08:03,  2.54it/s, train/grad_norm=1.75, train/loss=0.0198, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38771/40000 [3:03:02<08:03,  2.54it/s, train/grad_norm=1.59, train/loss=0.0211, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38772/40000 [3:03:02<07:05,  2.89it/s, train/grad_norm=1.59, train/loss=0.0211, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38772/40000 [3:03:02<07:05,  2.89it/s, train/grad_norm=1.48, train/loss=0.022, train/lr=4.85e-6] 
Steps:  97%|█████████▋| 38773/40000 [3:03:02<06:22,  3.21it/s, train/grad_norm=1.48, train/loss=0.022, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38773/40000 [3:03:02<06:22,  3.21it/s, train/grad_norm=1.23, train/loss=0.0126, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38774/40000 [3:03:03<05:53,  3.47it/s, train/grad_norm=1.23, train/loss=0.0126, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38774/40000 [3:03:03<05:53,  3.47it/s, train/grad_norm=2.02, train/loss=0.0267, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38775/40000 [3:03:03<05:31,  3.69it/s, train/grad_norm=2.02, train/loss=0.0267, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38775/40000 [3:03:03<05:31,  3.69it/s, train/grad_norm=3.34, train/loss=0.0281, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38776/40000 [3:03:03<05:16,  3.86it/s, train/grad_norm=3.34, train/loss=0.0281, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38776/40000 [3:03:03<05:16,  3.86it/s, train/grad_norm=1.21, train/loss=0.0179, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38777/40000 [3:03:03<05:06,  3.99it/s, train/grad_norm=1.21, train/loss=0.0179, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38777/40000 [3:03:03<05:06,  3.99it/s, train/grad_norm=6.78, train/loss=0.038, train/lr=4.85e-6] 
Steps:  97%|█████████▋| 38778/40000 [3:03:04<04:59,  4.07it/s, train/grad_norm=6.78, train/loss=0.038, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38778/40000 [3:03:04<04:59,  4.07it/s, train/grad_norm=3, train/loss=0.0227, train/lr=4.85e-6]  
Steps:  97%|█████████▋| 38779/40000 [3:03:04<04:54,  4.15it/s, train/grad_norm=3, train/loss=0.0227, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38779/40000 [3:03:04<04:54,  4.15it/s, train/grad_norm=2.09, train/loss=0.0374, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38780/40000 [3:03:04<05:53,  3.46it/s, train/grad_norm=2.09, train/loss=0.0374, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38780/40000 [3:03:04<05:53,  3.46it/s, train/grad_norm=1.73, train/loss=0.0183, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38781/40000 [3:03:05<07:51,  2.58it/s, train/grad_norm=1.73, train/loss=0.0183, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38781/40000 [3:03:05<07:51,  2.58it/s, train/grad_norm=1.91, train/loss=0.0179, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38782/40000 [3:03:05<06:55,  2.93it/s, train/grad_norm=1.91, train/loss=0.0179, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38782/40000 [3:03:05<06:55,  2.93it/s, train/grad_norm=3.23, train/loss=0.0197, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38783/40000 [3:03:05<06:15,  3.24it/s, train/grad_norm=3.23, train/loss=0.0197, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38783/40000 [3:03:05<06:15,  3.24it/s, train/grad_norm=2.48, train/loss=0.0169, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38784/40000 [3:03:06<05:47,  3.50it/s, train/grad_norm=2.48, train/loss=0.0169, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38784/40000 [3:03:06<05:47,  3.50it/s, train/grad_norm=1.22, train/loss=0.0293, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38785/40000 [3:03:06<05:27,  3.71it/s, train/grad_norm=1.22, train/loss=0.0293, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38785/40000 [3:03:06<05:27,  3.71it/s, train/grad_norm=1.16, train/loss=0.0273, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38786/40000 [3:03:06<05:13,  3.88it/s, train/grad_norm=1.16, train/loss=0.0273, train/lr=4.85e-6]
Steps:  97%|█████████▋| 38786/40000 [3:03:06<05:13,  3.88it/s, train/grad_norm=0.841, train/loss=0.0167, train/lr=4.85e-6]
